Row ID,Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order_Month,Order_Quarter,Order_Weekday,High_Sales
1171,CA-2018-145226,2018-08-12,2,DL-13315,Delfina Latchford,0,United States,New York City,New York,10035.0,1,OFF-ST-10002352,1,14,Iris Project Case,31.92,8,3,6,0
1172,US-2015-100279,2015-10-03,3,SW-20275,Scott Williamson,0,United States,Royal Oak,Michigan,48073.0,0,OFF-PA-10002259,1,12,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",22.38,10,4,5,0
1178,CA-2017-113621,2017-01-12,3,JE-15745,Joel Eaton,0,United States,Rockville,Maryland,20852.0,1,FUR-CH-10001270,0,5,Harbour Creations Steel Folding Chair,172.5,1,1,3,1
1179,CA-2017-113621,2017-01-12,3,JE-15745,Joel Eaton,0,United States,Rockville,Maryland,20852.0,1,TEC-PH-10003931,2,13,JBL Micro Wireless Portable Bluetooth Speaker,179.97,1,1,3,1
1198,CA-2017-130946,2017-08-04,3,ZC-21910,Zuschuss Carroll,0,United States,Houston,Texas,77041.0,0,TEC-AC-10001990,2,0,Kensington Orbit Wireless Mobile Trackball for PC and Mac,431.928,8,3,4,1
1199,CA-2017-130946,2017-08-04,3,ZC-21910,Zuschuss Carroll,0,United States,Houston,Texas,77041.0,0,FUR-CH-10004540,0,5,Global Chrome Stack Chair,95.984,8,3,4,1
1200,CA-2017-130946,2017-08-04,3,ZC-21910,Zuschuss Carroll,0,United States,Houston,Texas,77041.0,0,OFF-BI-10004995,1,3,GBC DocuBind P400 Electric Binding System,1088.792,8,3,4,1
1206,CA-2018-133235,2018-01-08,0,LH-16750,Larry Hughes,0,United States,Charlotte,North Carolina,28205.0,2,TEC-PH-10002660,2,13,Nortel Networks T7316 E Nt8 B27,271.96,1,1,0,1
1213,US-2018-118087,2018-09-09,3,SP-20620,Stefania Perrino,1,United States,Philadelphia,Pennsylvania,19134.0,1,FUR-CH-10004860,0,5,Global Low Back Tilter Chair,141.372,9,3,6,1
1214,US-2018-118087,2018-09-09,3,SP-20620,Stefania Perrino,1,United States,Philadelphia,Pennsylvania,19134.0,1,OFF-BI-10002432,1,3,Wilson Jones Standard D-Ring Binders,3.036,9,3,6,0
1215,US-2018-118087,2018-09-09,3,SP-20620,Stefania Perrino,1,United States,Philadelphia,Pennsylvania,19134.0,1,OFF-BI-10000069,1,3,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",4.503,9,3,6,0
1216,US-2018-118087,2018-09-09,3,SP-20620,Stefania Perrino,1,United States,Philadelphia,Pennsylvania,19134.0,1,OFF-AR-10003602,1,2,"Quartet Omega Colored Chalk, 12/Pack",4.672,9,3,6,0
1217,US-2018-118087,2018-09-09,3,SP-20620,Stefania Perrino,1,United States,Philadelphia,Pennsylvania,19134.0,1,TEC-AC-10004469,2,0,Microsoft Sculpt Comfort Mouse,95.88,9,3,6,1
1218,US-2018-118087,2018-09-09,3,SP-20620,Stefania Perrino,1,United States,Philadelphia,Pennsylvania,19134.0,1,FUR-FU-10001867,0,9,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",17.024,9,3,6,0
1219,US-2018-118087,2018-09-09,3,SP-20620,Stefania Perrino,1,United States,Philadelphia,Pennsylvania,19134.0,1,TEC-AC-10003174,2,0,Plantronics S12 Corded Telephone Headset System,258.696,9,3,6,1
1220,US-2018-118087,2018-09-09,3,SP-20620,Stefania Perrino,1,United States,Philadelphia,Pennsylvania,19134.0,1,TEC-PH-10002200,2,13,Samsung Galaxy Note 2,1931.958,9,3,6,1
1221,CA-2015-110184,2015-12-07,3,BF-11170,Ben Ferrer,2,United States,Los Angeles,California,90036.0,3,OFF-ST-10000107,1,14,Fellowes Super Stor/Drawer,249.75,12,4,0,1
1222,CA-2015-110184,2015-12-07,3,BF-11170,Ben Ferrer,2,United States,Los Angeles,California,90036.0,3,TEC-PH-10000439,2,13,GE DSL Phone Line Filter,255.936,12,4,0,1
1223,CA-2017-126004,2017-04-12,0,BM-11140,Becky Martin,0,United States,New York City,New York,10024.0,1,FUR-FU-10001602,0,9,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",113.79,4,2,2,1
1224,CA-2017-126004,2017-04-12,0,BM-11140,Becky Martin,0,United States,New York City,New York,10024.0,1,TEC-AC-10001432,2,0,Enermax Aurora Lite Keyboard,78.15,4,2,2,1
1225,CA-2017-126004,2017-04-12,0,BM-11140,Becky Martin,0,United States,New York City,New York,10024.0,1,OFF-BI-10004656,1,3,Peel & Stick Add-On Corner Pockets,1.728,4,2,2,0
1226,CA-2017-126004,2017-04-12,0,BM-11140,Becky Martin,0,United States,New York City,New York,10024.0,1,OFF-PA-10001685,1,12,Easy-staple paper,40.56,4,2,2,0
1227,CA-2017-126004,2017-04-12,0,BM-11140,Becky Martin,0,United States,New York City,New York,10024.0,1,OFF-ST-10001418,1,14,Carina Media Storage Towers in Natural & Black,182.94,4,2,2,1
1228,CA-2017-126004,2017-04-12,0,BM-11140,Becky Martin,0,United States,New York City,New York,10024.0,1,OFF-ST-10000676,1,14,Fellowes Econo/Stor Drawers,193.86,4,2,2,1
1229,CA-2018-100013,2018-06-11,3,ZC-21910,Zuschuss Carroll,0,United States,Los Angeles,California,90045.0,3,OFF-EN-10001219,1,7,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,6,2,0,0
1230,CA-2018-100013,2018-06-11,3,ZC-21910,Zuschuss Carroll,0,United States,Los Angeles,California,90045.0,3,FUR-FU-10001424,0,9,Dax Clear Box Frame,8.73,6,2,0,0
1231,CA-2018-100013,2018-06-11,3,ZC-21910,Zuschuss Carroll,0,United States,Los Angeles,California,90045.0,3,OFF-AR-10001022,1,2,SANFORD Liquid Accent Tank-Style Highlighters,5.68,6,2,0,0
1239,CA-2015-127012,2015-11-08,3,GM-14680,Greg Matthias,0,United States,Seattle,Washington,98105.0,3,FUR-FU-10003691,0,9,"Eldon Image Series Desk Accessories, Ebony",12.35,11,4,6,0
1240,CA-2015-127012,2015-11-08,3,GM-14680,Greg Matthias,0,United States,Seattle,Washington,98105.0,3,OFF-AR-10003903,1,2,Sanford 52201 APSCO Electric Pencil Sharpener,40.97,11,4,6,0
1241,CA-2015-127012,2015-11-08,3,GM-14680,Greg Matthias,0,United States,Seattle,Washington,98105.0,3,OFF-FA-10004854,1,8,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",22.96,11,4,6,0
1246,CA-2015-168494,2015-12-12,2,NP-18700,Nora Preis,0,United States,Fresno,California,93727.0,3,FUR-TA-10004619,0,16,Hon Non-Folding Utility Tables,764.688,12,4,5,1
1247,CA-2015-168494,2015-12-12,2,NP-18700,Nora Preis,0,United States,Fresno,California,93727.0,3,FUR-TA-10003473,0,16,Bretford Rectangular Conference Table Tops,3610.848,12,4,5,1
1248,CA-2015-168494,2015-12-12,2,NP-18700,Nora Preis,0,United States,Fresno,California,93727.0,3,FUR-BO-10004467,0,4,Bestar Classic Bookcase,254.9745,12,4,5,1
1253,CA-2016-154956,2016-04-07,3,IM-15070,Irene Maddox,0,United States,Milwaukee,Wisconsin,53209.0,0,TEC-PH-10004165,2,13,Mitel MiVoice 5330e IP Phone,1099.96,4,2,3,1
1254,CA-2018-144638,2018-10-03,3,MH-18115,Mick Hernandez,2,United States,Chester,Pennsylvania,19013.0,1,OFF-AR-10003958,1,2,Newell 337,5.248,10,4,2,0
1255,CA-2018-144638,2018-10-03,3,MH-18115,Mick Hernandez,2,United States,Chester,Pennsylvania,19013.0,1,TEC-PH-10000149,2,13,Cisco SPA525G2 IP Phone - Wireless,35.91,10,4,2,0
1256,CA-2018-144638,2018-10-03,3,MH-18115,Mick Hernandez,2,United States,Chester,Pennsylvania,19013.0,1,FUR-FU-10003724,0,9,Westinghouse Clip-On Gooseneck Lamps,6.696,10,4,2,0
1257,CA-2018-144638,2018-10-03,3,MH-18115,Mick Hernandez,2,United States,Chester,Pennsylvania,19013.0,1,FUR-FU-10003535,0,9,Howard Miller Distant Time Traveler Alarm Clock,43.872,10,4,2,0
1263,CA-2018-105053,2018-07-07,2,CS-12355,Christine Sundaresam,0,United States,Long Beach,New York,11561.0,1,OFF-BI-10001634,1,3,Wilson Jones Active Use Binders,17.472,7,3,5,0
1264,CA-2017-155992,2017-01-10,0,CC-12220,Chris Cortes,0,United States,La Porte,Indiana,46350.0,0,TEC-PH-10000215,2,13,Plantronics Cordless Phone Headset with In-line Volume - M214C,69.9,1,1,1,1
1265,CA-2017-155992,2017-01-10,0,CC-12220,Chris Cortes,0,United States,La Porte,Indiana,46350.0,0,FUR-FU-10003724,0,9,Westinghouse Clip-On Gooseneck Lamps,41.85,1,1,1,0
1266,CA-2018-110380,2018-02-09,3,PF-19225,Phillip Flathmann,0,United States,San Francisco,California,94122.0,3,OFF-AR-10000422,1,2,Pencil and Crayon Sharpener,6.57,2,1,4,0
1270,CA-2018-100426,2018-04-06,3,DC-12850,Dan Campbell,0,United States,Florence,Alabama,35630.0,2,OFF-PA-10002870,1,12,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",12.48,4,2,4,0
1278,CA-2017-148698,2017-02-05,3,BD-11770,Bryan Davis,0,United States,Houston,Texas,77070.0,0,OFF-AR-10004022,1,2,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,2,1,6,1
1279,CA-2015-163293,2015-08-09,0,KC-16255,Karen Carlisle,1,United States,Macon,Georgia,31204.0,2,TEC-AC-10004209,2,0,Memorex Froggy Flash Drive 4 GB,32.97,8,3,6,0
1280,CA-2015-163293,2015-08-09,0,KC-16255,Karen Carlisle,1,United States,Macon,Georgia,31204.0,2,TEC-AC-10000023,2,0,"Maxell 74 Minute CD-R Spindle, 50/Pack",83.88,8,3,6,1
1281,CA-2017-160815,2017-05-09,0,TR-21325,Toby Ritter,0,United States,Cedar Rapids,Iowa,52402.0,0,TEC-PH-10003505,2,13,Geemarc AmpliPOWER60,278.4,5,2,1,1
1282,CA-2018-122154,2018-09-04,0,SA-20830,Sue Ann Reed,0,United States,Jacksonville,Florida,32216.0,2,OFF-LA-10000121,1,10,Avery 48,15.12,9,3,1,0
1283,CA-2018-122154,2018-09-04,0,SA-20830,Sue Ann Reed,0,United States,Jacksonville,Florida,32216.0,2,OFF-BI-10002026,1,3,Avery Arch Ring Binders,17.43,9,3,1,0
1284,CA-2018-122154,2018-09-04,0,SA-20830,Sue Ann Reed,0,United States,Jacksonville,Florida,32216.0,2,OFF-PA-10000994,1,12,Xerox 1915,251.64,9,3,1,1
1285,US-2016-149692,2016-06-12,3,KW-16435,Katrina Willman,0,United States,Austin,Texas,78745.0,0,OFF-BI-10002813,1,3,Avery Reinforcements for Hole-Punch Pages,2.772,6,2,6,0
1287,CA-2016-124268,2016-04-07,3,AD-10180,Alan Dominguez,2,United States,New York City,New York,10035.0,1,OFF-AR-10004817,1,2,Colorific Watercolor Pencils,15.48,4,2,3,0
1291,CA-2017-163384,2017-10-11,0,CC-12430,Chuck Clark,2,United States,San Francisco,California,94122.0,3,OFF-BI-10004970,1,3,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,10,4,2,0
1292,CA-2017-163384,2017-10-11,0,CC-12430,Chuck Clark,2,United States,San Francisco,California,94122.0,3,OFF-PA-10003172,1,12,Xerox 1996,32.4,10,4,2,0
1299,CA-2017-134425,2017-08-12,2,QJ-19255,Quincy Jones,1,United States,Saint Paul,Minnesota,55106.0,0,TEC-PH-10003555,2,13,Motorola HK250 Universal Bluetooth Headset,114.95,8,3,5,1
1300,CA-2016-121391,2016-04-10,0,AA-10315,Alex Avila,0,United States,San Francisco,California,94109.0,3,OFF-ST-10001590,1,14,"Tenex Personal Project File with Scoop Front Design, Black",26.96,4,2,6,0
1304,US-2018-126179,2018-03-07,3,CS-12460,Chuck Sachs,0,United States,Columbus,Georgia,31907.0,2,FUR-FU-10002554,0,9,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,3,1,2,0
1305,US-2018-126179,2018-03-07,3,CS-12460,Chuck Sachs,0,United States,Columbus,Georgia,31907.0,2,TEC-PH-10001557,2,13,Pyle PMP37LED,287.97,3,1,2,1
1312,CA-2017-141082,2017-09-12,3,FM-14380,Fred McMath,0,United States,Lawrence,Massachusetts,1841.0,1,OFF-LA-10001404,1,10,Avery 517,3.69,9,3,1,0
1313,CA-2017-141082,2017-09-12,3,FM-14380,Fred McMath,0,United States,Lawrence,Massachusetts,1841.0,1,OFF-LA-10001474,1,10,Avery 477,122.12,9,3,1,1
1318,CA-2018-157651,2018-10-12,3,HA-14920,Helen Andreada,0,United States,Philadelphia,Pennsylvania,19120.0,1,TEC-AC-10003116,2,0,Memorex Froggy Flash Drive 8 GB,14.2,10,4,4,0
1319,CA-2015-160773,2015-01-07,3,LW-16825,Laurel Workman,1,United States,Deltona,Florida,32725.0,2,TEC-PH-10004586,2,13,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,1,1,2,1
1320,CA-2015-160773,2015-01-07,3,LW-16825,Laurel Workman,1,United States,Deltona,Florida,32725.0,2,OFF-BI-10000546,1,3,Avery Durable Binders,5.184,1,1,2,0
1321,CA-2018-167703,2018-03-02,3,MC-17575,Matt Collins,0,United States,Cincinnati,Ohio,45231.0,1,OFF-BI-10002071,1,3,Fellowes Black Plastic Comb Bindings,5.229,3,1,4,0
1322,CA-2018-167703,2018-03-02,3,MC-17575,Matt Collins,0,United States,Cincinnati,Ohio,45231.0,1,OFF-ST-10001490,1,14,"Hot File 7-Pocket, Floor Stand",285.552,3,1,4,1
1323,CA-2018-121804,2018-03-03,3,LP-17095,Liz Preis,0,United States,Murray,Kentucky,42071.0,2,OFF-AP-10004859,1,1,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8,3,1,5,1
1324,CA-2018-162635,2018-09-10,0,EB-14170,Evan Bailliet,0,United States,Wilmington,North Carolina,28403.0,2,OFF-PA-10002659,1,12,Avoid Verbal Orders Carbonless Minifold Book,10.816,9,3,0,0
1331,CA-2018-127705,2018-02-06,3,AB-10255,Alejandro Ballentine,2,United States,Lorain,Ohio,44052.0,1,TEC-PH-10000347,2,13,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,2.97,2,1,1,0
1332,CA-2018-127705,2018-02-06,3,AB-10255,Alejandro Ballentine,2,United States,Lorain,Ohio,44052.0,1,OFF-ST-10004507,1,14,Advantus Rolling Storage Box,27.44,2,1,1,0
1335,CA-2015-121664,2015-06-05,3,HP-14815,Harold Pawlan,2,United States,Los Angeles,California,90049.0,3,OFF-BI-10003684,1,3,Wilson Jones Legal Size Ring Binders,140.736,6,2,4,1
1337,US-2018-123281,2018-02-04,3,JF-15190,Jamie Frazer,0,United States,Los Angeles,California,90008.0,3,FUR-FU-10003724,0,9,Westinghouse Clip-On Gooseneck Lamps,25.11,2,1,6,0
1341,CA-2018-113481,2018-02-01,0,AS-10045,Aaron Smayling,1,United States,Jacksonville,North Carolina,28540.0,2,TEC-MA-10002178,2,11,Cisco CP-7937G Unified IP Conference Station Phone,695.7,2,1,3,1
1342,CA-2018-113481,2018-02-01,0,AS-10045,Aaron Smayling,1,United States,Jacksonville,North Carolina,28540.0,2,OFF-BI-10003694,1,3,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",15.66,2,1,3,0
1343,CA-2018-113481,2018-02-01,0,AS-10045,Aaron Smayling,1,United States,Jacksonville,North Carolina,28540.0,2,OFF-BI-10000474,1,3,Avery Recycled Flexi-View Covers for Binding Systems,28.854,2,1,3,0
1351,CA-2015-153976,2015-03-10,2,BP-11290,Beth Paige,0,United States,Evanston,Illinois,60201.0,0,FUR-CH-10002880,0,5,"Global High-Back Leather Tilter, Burgundy",258.279,3,1,1,1
1353,CA-2018-162978,2018-04-05,3,LW-16990,Lindsay Williams,1,United States,San Francisco,California,94109.0,3,TEC-PH-10003092,2,13,Motorola L804,183.96,4,2,3,1
1354,CA-2018-162978,2018-04-05,3,LW-16990,Lindsay Williams,1,United States,San Francisco,California,94109.0,3,OFF-PA-10002250,1,12,Things To Do Today Pad,17.61,4,2,3,0
1355,CA-2018-162978,2018-04-05,3,LW-16990,Lindsay Williams,1,United States,San Francisco,California,94109.0,3,FUR-TA-10003473,0,16,Bretford Rectangular Conference Table Tops,300.904,4,2,3,1
1356,US-2015-160444,2015-05-07,1,DC-12850,Dan Campbell,0,United States,Houston,Texas,77036.0,0,OFF-ST-10001522,1,14,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",220.776,5,2,3,1
1357,US-2015-160444,2015-05-07,1,DC-12850,Dan Campbell,0,United States,Houston,Texas,77036.0,0,OFF-ST-10000563,1,14,Fellowes Bankers Box Stor/Drawer Steel Plus,281.424,5,2,3,1
1358,CA-2017-145247,2017-05-05,0,ND-18370,Natalie DeCherney,0,United States,Louisville,Kentucky,40214.0,2,OFF-PA-10003641,1,12,Xerox 1909,79.14,5,2,4,1
1364,US-2018-155425,2018-10-11,0,AB-10600,Ann Blume,1,United States,Tucson,Arizona,85705.0,3,OFF-BI-10001036,1,3,Cardinal EasyOpen D-Ring Binders,38.388,10,4,3,0
1365,US-2018-155425,2018-10-11,0,AB-10600,Ann Blume,1,United States,Tucson,Arizona,85705.0,3,TEC-MA-10003183,2,11,DYMO CardScan Personal V9 Business Card Scanner,95.994,10,4,3,1
1366,US-2018-155425,2018-10-11,0,AB-10600,Ann Blume,1,United States,Tucson,Arizona,85705.0,3,TEC-AC-10001314,2,0,Case Logic 2.4GHz Wireless Keyboard,239.952,10,4,3,1
1367,US-2018-155425,2018-10-11,0,AB-10600,Ann Blume,1,United States,Tucson,Arizona,85705.0,3,TEC-PH-10002563,2,13,Adtran 1202752G1,201.584,10,4,3,1
1368,US-2018-155425,2018-10-11,0,AB-10600,Ann Blume,1,United States,Tucson,Arizona,85705.0,3,FUR-CH-10003312,0,5,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,899.136,10,4,3,1
1369,CA-2018-133249,2018-08-07,0,SZ-20035,Sam Zeldin,2,United States,Pico Rivera,California,90660.0,3,FUR-FU-10001588,0,9,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,8,3,1,1
1372,CA-2018-136672,2018-07-03,3,MG-17890,Michael Granlund,2,United States,Clinton,Maryland,20735.0,1,TEC-AC-10004510,2,0,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,7,3,1,0
1373,US-2015-157021,2015-01-04,2,KM-16720,Kunst Miller,0,United States,Vallejo,California,94591.0,3,OFF-LA-10002312,1,10,Avery 490,29.6,1,1,6,0
1374,US-2015-157021,2015-01-04,2,KM-16720,Kunst Miller,0,United States,Vallejo,California,94591.0,3,OFF-BI-10000042,1,3,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",17.088,1,1,6,0
1376,CA-2015-126361,2015-04-08,2,VD-21670,Valerie Dominguez,0,United States,Pleasant Grove,Utah,84062.0,3,OFF-AP-10003590,1,1,Hoover WindTunnel Plus Canister Vacuum,1089.75,4,2,2,1
1377,CA-2015-126361,2015-04-08,2,VD-21670,Valerie Dominguez,0,United States,Pleasant Grove,Utah,84062.0,3,OFF-PA-10000806,1,12,Xerox 1934,447.84,4,2,2,1
1378,CA-2015-126361,2015-04-08,2,VD-21670,Valerie Dominguez,0,United States,Pleasant Grove,Utah,84062.0,3,OFF-AR-10000896,1,2,Newell 329,16.4,4,2,2,0
1379,CA-2015-126361,2015-04-08,2,VD-21670,Valerie Dominguez,0,United States,Pleasant Grove,Utah,84062.0,3,TEC-PH-10002310,2,13,Panasonic KX T7731-B Digital phone,399.96,4,2,2,1
1380,CA-2015-126361,2015-04-08,2,VD-21670,Valerie Dominguez,0,United States,Pleasant Grove,Utah,84062.0,3,OFF-ST-10002289,1,14,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,4,2,2,1
1381,CA-2015-126361,2015-04-08,2,VD-21670,Valerie Dominguez,0,United States,Pleasant Grove,Utah,84062.0,3,OFF-BI-10002852,1,3,Ibico Standard Transparent Covers,13.184,4,2,2,0
1382,US-2017-100566,2017-03-09,3,JK-16120,Julie Kriz,2,United States,Aurora,Illinois,60505.0,0,FUR-FU-10003394,0,9,"Tenex ""The Solids"" Textured Chair Mats",83.952,3,1,3,1
1383,US-2017-108504,2017-05-02,1,PP-18955,Paul Prost,2,United States,Smyrna,Georgia,30080.0,2,OFF-ST-10002344,1,14,"Carina 42""Hx23 3/4""W Media Storage Unit",80.98,5,2,1,1
1384,US-2017-108504,2017-05-02,1,PP-18955,Paul Prost,2,United States,Smyrna,Georgia,30080.0,2,OFF-PA-10001289,1,12,White Computer Printout Paper by Universal,348.84,5,2,1,1
1385,US-2017-108504,2017-05-02,1,PP-18955,Paul Prost,2,United States,Smyrna,Georgia,30080.0,2,OFF-FA-10000053,1,8,Revere Boxed Rubber Bands by Revere,9.45,5,2,1,0
1386,US-2017-108504,2017-05-02,1,PP-18955,Paul Prost,2,United States,Smyrna,Georgia,30080.0,2,FUR-FU-10004091,0,9,"Eldon 200 Class Desk Accessories, Black",18.84,5,2,1,0
1387,US-2017-108504,2017-05-02,1,PP-18955,Paul Prost,2,United States,Smyrna,Georgia,30080.0,2,FUR-BO-10004015,0,4,"Bush Andora Bookcase, Maple/Graphite Gray Finish",239.98,5,2,1,1
1388,US-2017-108504,2017-05-02,1,PP-18955,Paul Prost,2,United States,Smyrna,Georgia,30080.0,2,OFF-EN-10003001,1,7,Ames Color-File Green Diamond Border X-ray Mailers,167.96,5,2,1,1
1389,US-2017-108504,2017-05-02,1,PP-18955,Paul Prost,2,United States,Smyrna,Georgia,30080.0,2,TEC-PH-10000215,2,13,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,5,2,1,1
1390,US-2017-108504,2017-05-02,1,PP-18955,Paul Prost,2,United States,Smyrna,Georgia,30080.0,2,TEC-PH-10003645,2,13,Aastra 57i VoIP phone,484.83,5,2,1,1
1391,US-2017-108504,2017-05-02,1,PP-18955,Paul Prost,2,United States,Smyrna,Georgia,30080.0,2,OFF-PA-10000357,1,12,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,5,2,1,1
1392,US-2017-108504,2017-05-02,1,PP-18955,Paul Prost,2,United States,Smyrna,Georgia,30080.0,2,OFF-ST-10004804,1,14,"Belkin 19"" Vented Equipment Shelf, Black",154.44,5,2,1,1
1393,US-2017-108504,2017-05-02,1,PP-18955,Paul Prost,2,United States,Smyrna,Georgia,30080.0,2,OFF-PA-10003892,1,12,Xerox 1943,342.37,5,2,1,1
1394,CA-2018-124828,2018-03-07,0,YS-21880,Yana Sorensen,1,United States,Burlington,North Carolina,27217.0,2,OFF-AR-10003514,1,2,4009 Highlighters by Sanford,9.552,3,1,2,0
1395,US-2018-117247,2018-09-10,3,CK-12760,Cyma Kinney,1,United States,Aurora,Illinois,60505.0,0,FUR-TA-10002958,0,16,"Bevis Oval Conference Table, Walnut",652.45,9,3,0,1
1396,US-2018-117247,2018-09-10,3,CK-12760,Cyma Kinney,1,United States,Aurora,Illinois,60505.0,0,FUR-TA-10001676,0,16,Hon 61000 Series Interactive Training Tables,66.645,9,3,0,1
1401,CA-2017-159212,2017-01-11,3,KM-16375,Katherine Murray,2,United States,Salem,Virginia,24153.0,2,TEC-PH-10003988,2,13,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,1,1,2,0
1402,CA-2017-159212,2017-01-11,3,KM-16375,Katherine Murray,2,United States,Salem,Virginia,24153.0,2,OFF-EN-10002230,1,7,Airmail Envelopes,251.79,1,1,2,1
1405,US-2015-118486,2015-06-04,0,SD-20485,Shirley Daniels,2,United States,Philadelphia,Pennsylvania,19143.0,1,OFF-SU-10004498,1,15,Martin-Yale Premier Letter Opener,10.304,6,2,3,0
1406,US-2015-118486,2015-06-04,0,SD-20485,Shirley Daniels,2,United States,Philadelphia,Pennsylvania,19143.0,1,FUR-TA-10001039,0,16,KI Adjustable-Height Table,154.764,6,2,3,1
1407,US-2015-118486,2015-06-04,0,SD-20485,Shirley Daniels,2,United States,Philadelphia,Pennsylvania,19143.0,1,TEC-AC-10004659,2,0,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,116.784,6,2,3,1
1408,CA-2017-130407,2017-02-09,3,KD-16270,Karen Daniels,0,United States,New York City,New York,10024.0,1,OFF-AR-10002240,1,2,Panasonic KP-150 Electric Pencil Sharpener,75.48,2,1,3,1
1409,CA-2017-130407,2017-02-09,3,KD-16270,Karen Daniels,0,United States,New York City,New York,10024.0,1,FUR-FU-10001967,0,9,Telescoping Adjustable Floor Lamp,39.98,2,1,3,0
1411,CA-2018-105144,2018-04-11,3,SZ-20035,Sam Zeldin,2,United States,Grand Prairie,Texas,75051.0,0,OFF-LA-10003923,1,10,Alphabetical Labels for Top Tab Filing,23.68,4,2,2,0
1412,CA-2017-136329,2017-09-07,3,JD-15895,Jonathan Doherty,1,United States,New York City,New York,10035.0,1,FUR-CH-10002335,0,5,Hon GuestStacker Chair,408.006,9,3,3,1
1413,CA-2017-136329,2017-09-07,3,JD-15895,Jonathan Doherty,1,United States,New York City,New York,10035.0,1,FUR-FU-10000723,0,9,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",165.28,9,3,3,1
1440,CA-2018-122735,2018-12-04,2,BD-11320,Bill Donatelli,0,United States,Providence,Rhode Island,2908.0,1,OFF-BI-10004364,1,3,Storex Dura Pro Binders,29.7,12,4,1,0
1441,CA-2018-122735,2018-12-04,2,BD-11320,Bill Donatelli,0,United States,Providence,Rhode Island,2908.0,1,OFF-PA-10001712,1,12,Xerox 1948,39.96,12,4,1,0
1443,CA-2018-117695,2018-05-08,0,PW-19030,Pauline Webber,1,United States,Richmond,Kentucky,40475.0,2,OFF-PA-10002713,1,12,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,5,2,1,0
1444,CA-2016-166135,2016-01-10,3,SC-20440,Shaun Chance,1,United States,Aurora,Colorado,80013.0,3,OFF-ST-10002974,1,14,"Trav-L-File Heavy-Duty Shuttle II, Black",139.424,1,1,6,1
1450,CA-2016-145821,2016-01-05,3,JB-15400,Jennifer Braxton,1,United States,Los Angeles,California,90008.0,3,TEC-PH-10004348,2,13,OtterBox Defender Series Case - iPhone 5c,88.752,1,1,1,1
1456,CA-2018-148474,2018-12-06,3,ME-17320,Maria Etezadi,2,United States,Columbus,Georgia,31907.0,2,OFF-BI-10000977,1,3,Ibico Plastic Spiral Binding Combs,91.2,12,4,3,1
1457,CA-2018-148474,2018-12-06,3,ME-17320,Maria Etezadi,2,United States,Columbus,Georgia,31907.0,2,FUR-TA-10002530,0,16,"Iceberg OfficeWorks 42"" Round Tables",452.94,12,4,3,1
1460,CA-2015-155271,2015-04-05,1,AA-10480,Andrew Allen,0,United States,Middletown,Connecticut,6457.0,1,FUR-FU-10001473,0,9,DAX Wood Document Frame,27.46,4,2,6,0
1461,CA-2016-119907,2016-01-12,3,LC-17140,Logan Currie,0,United States,Seattle,Washington,98103.0,3,OFF-BI-10001765,1,3,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,55.424,1,1,1,1
1462,US-2017-128902,2017-11-03,3,MB-18085,Mick Brown,0,United States,Vineland,New Jersey,8360.0,1,FUR-TA-10001095,0,16,Chromcraft Round Conference Tables,244.006,11,4,4,1
