Row ID,Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order_Month,Order_Quarter,Order_Weekday,High_Sales
2573,CA-2017-155845,2017-12-08,2,CM-12235,Chris McAfee,0,United States,Carrollton,Texas,75007.0,0,TEC-AC-10004145,2,0,Logitech diNovo Edge Keyboard,1399.944,12,4,4,1
2574,CA-2018-145128,2018-09-07,3,SM-20320,Sean Miller,2,United States,Lafayette,Indiana,47905.0,0,FUR-FU-10000293,0,9,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45,9,3,4,1
2592,US-2017-115455,2017-08-09,3,SE-20110,Sanjit Engle,0,United States,Wheeling,Illinois,60090.0,0,FUR-TA-10003569,0,16,Bretford CR8500 Series Meeting Room Furniture,601.47,8,3,2,1
2603,CA-2017-165848,2017-04-06,1,EN-13780,Edward Nazzal,0,United States,New York City,New York,10035.0,1,TEC-MA-10003356,2,11,Panasonic KX MC6040 Color Laser Multifunction Printer,1349.85,4,2,3,1
2641,CA-2018-108441,2018-12-06,3,SB-20170,Sarah Bern,0,United States,New York City,New York,10035.0,1,FUR-CH-10000595,0,5,Safco Contoured Stacking Chairs,858.24,12,4,3,1
2649,CA-2015-131002,2015-07-09,2,TB-21400,Tom Boeckenhauer,0,United States,Tulsa,Oklahoma,74133.0,0,FUR-FU-10004665,0,9,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,7,3,3,1
2672,CA-2015-126403,2015-09-09,2,RR-19525,Rick Reed,1,United States,Lowell,Massachusetts,1852.0,1,FUR-CH-10003761,0,5,Global Italian Leather Office Chair,785.88,9,3,2,1
2674,CA-2015-126403,2015-09-09,2,RR-19525,Rick Reed,1,United States,Lowell,Massachusetts,1852.0,1,OFF-ST-10000078,1,14,Tennsco 6- and 18-Compartment Lockers,1325.85,9,3,2,1
2747,CA-2015-155887,2015-12-05,3,KT-16480,Kean Thornton,0,United States,Franklin,Massachusetts,2038.0,1,FUR-TA-10002228,0,16,"Bevis Traditional Conference Table Top, Plinth Base",700.056,12,4,5,1
2750,US-2015-141257,2015-08-06,3,CS-11950,Carlos Soltero,0,United States,Seattle,Washington,98115.0,3,FUR-CH-10002758,0,5,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585.552,8,3,3,1
2760,CA-2017-146171,2017-11-03,3,JP-16135,Julie Prescott,2,United States,Columbus,Georgia,31907.0,2,OFF-ST-10001526,1,14,Iceberg Mobile Mega Data/Printer Cart,481.32,11,4,4,1
2794,CA-2015-154599,2015-12-04,3,KN-16450,Kean Nguyen,1,United States,Redondo Beach,California,90278.0,3,TEC-PH-10001557,2,13,Pyle PMP37LED,1075.088,12,4,4,1
2819,CA-2016-104626,2016-01-09,3,DR-12940,Daniel Raglin,2,United States,Franklin,Massachusetts,2038.0,1,OFF-ST-10003208,1,14,Adjustable Depth Letter/Legal Cart,1088.76,1,1,5,1
2839,CA-2017-147368,2017-09-06,0,TC-21295,Toby Carlisle,0,United States,Tallahassee,Florida,32303.0,2,TEC-MA-10002178,2,11,Cisco CP-7937G Unified IP Conference Station Phone,695.7,9,3,2,1
2847,CA-2018-152093,2018-10-09,3,SN-20560,Skye Norling,2,United States,Chicago,Illinois,60653.0,0,OFF-BI-10003527,1,3,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,762.594,10,4,1,1
2849,CA-2018-157854,2018-08-04,3,DM-13345,Denise Monton,1,United States,Roswell,Georgia,30076.0,2,OFF-BI-10001359,1,3,GBC DocuBind TL300 Electric Binding System,2690.97,8,3,5,1
2898,US-2017-164630,2017-04-01,3,EB-13975,Erica Bern,1,United States,Charlotte,North Carolina,28205.0,2,TEC-CO-10000971,2,6,Hewlett Packard 310 Color Digital Copier,959.968,4,2,5,1
2900,CA-2016-166464,2016-12-09,3,PG-18895,Paul Gonzalez,0,United States,New York City,New York,10035.0,1,TEC-CO-10000971,2,6,Hewlett Packard 310 Color Digital Copier,479.984,12,4,4,1
2955,CA-2018-134915,2018-12-11,1,EM-14140,Eugene Moren,2,United States,Glendale,Arizona,85301.0,3,TEC-PH-10001459,2,13,Samsung Galaxy Mega 6.3,671.984,12,4,1,1
2969,CA-2018-167941,2018-06-11,2,JF-15565,Jill Fjeld,0,United States,Fayetteville,North Carolina,28314.0,2,OFF-AP-10002118,1,1,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",499.584,6,2,0,1
2994,CA-2018-147291,2018-11-03,3,MJ-17740,Max Jones,0,United States,Detroit,Michigan,48227.0,0,OFF-BI-10003091,1,3,GBC DocuBind TL200 Manual Binding Machine,895.92,11,4,5,1
3044,CA-2018-149559,2018-11-09,1,KF-16285,Karen Ferguson,2,United States,Long Beach,California,90805.0,3,FUR-CH-10002320,0,5,Hon Pagoda Stacking Chairs,2054.272,11,4,4,1
3054,CA-2017-128517,2017-09-04,2,SW-20350,Sean Wendt,2,United States,Detroit,Michigan,48227.0,0,TEC-PH-10002555,2,13,Nortel Meridian M5316 Digital phone,517.9,9,3,0,1
3092,CA-2017-112123,2017-03-03,3,BH-11710,Brosina Hoffman,0,United States,Newark,Delaware,19711.0,1,TEC-PH-10001557,2,13,Pyle PMP37LED,479.95,3,1,4,1
3119,CA-2016-121720,2016-11-06,0,JE-15610,Jim Epp,1,United States,Lakeland,Florida,33801.0,2,FUR-CH-10003312,0,5,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,1123.92,11,4,6,1
3125,CA-2016-121720,2016-11-06,0,JE-15610,Jim Epp,1,United States,Lakeland,Florida,33801.0,2,OFF-ST-10001780,1,14,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,11,4,6,1
3126,CA-2016-121720,2016-11-06,0,JE-15610,Jim Epp,1,United States,Lakeland,Florida,33801.0,2,OFF-ST-10003816,1,14,Fellowes High-Stak Drawer Files,563.808,11,4,6,1
3146,CA-2018-131828,2018-11-02,2,CS-11845,Cari Sayre,1,United States,Seattle,Washington,98105.0,3,FUR-CH-10004495,0,5,"Global Leather and Oak Executive Chair, Black",963.136,11,4,4,1
3183,CA-2018-152912,2018-09-11,2,BM-11650,Brian Moss,1,United States,Columbia,Maryland,21044.0,1,TEC-AC-10004666,2,0,Maxell iVDR EX 500GB Cartridge,826.62,9,3,1,1
3184,CA-2018-152912,2018-09-11,2,BM-11650,Brian Moss,1,United States,Columbia,Maryland,21044.0,1,OFF-ST-10003208,1,14,Adjustable Depth Letter/Legal Cart,1633.14,9,3,1,1
3185,CA-2018-152912,2018-09-11,2,BM-11650,Brian Moss,1,United States,Columbia,Maryland,21044.0,1,OFF-ST-10003208,1,14,Adjustable Depth Letter/Legal Cart,544.38,9,3,1,1
3203,CA-2015-158372,2015-10-11,3,RD-19900,Ruben Dartt,0,United States,San Diego,California,92037.0,3,TEC-PH-10002103,2,13,Jabra SPEAK 410,601.536,10,4,6,1
3218,CA-2018-104640,2018-10-11,3,FH-14275,Frank Hawley,1,United States,New York City,New York,10024.0,1,OFF-BI-10003925,1,3,Fellowes PB300 Plastic Comb Binding Machine,931.176,10,4,3,1
3274,CA-2018-133865,2018-08-05,3,PS-19045,Penelope Sewall,2,United States,Los Angeles,California,90032.0,3,TEC-CO-10001046,2,6,Canon Imageclass D680 Copier / Fax,3359.952,8,3,6,1
3281,CA-2015-102988,2015-05-04,2,GM-14695,Greg Maxwell,1,United States,Alexandria,Virginia,22304.0,2,OFF-SU-10002881,1,15,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,2,0,1
3296,CA-2018-113418,2018-01-10,0,CM-12655,Corinna Mitchell,2,United States,New York City,New York,10035.0,1,TEC-MA-10002428,2,11,Fellowes Powershred HS-440 4-Sheet High Security Shredder,1704.89,1,1,2,1
3325,CA-2015-165309,2015-11-11,3,KD-16270,Karen Daniels,0,United States,Houston,Texas,77095.0,0,OFF-BI-10001359,1,3,GBC DocuBind TL300 Electric Binding System,896.99,11,4,2,1
3385,CA-2016-130659,2016-04-12,2,MS-17365,Maribeth Schnelling,0,United States,New York City,New York,10035.0,1,TEC-PH-10004586,2,13,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1799.75,4,2,1,1
3386,CA-2018-148404,2018-07-10,3,Dp-13240,Dean percer,2,United States,Charlotte,North Carolina,28205.0,2,OFF-ST-10003208,1,14,Adjustable Depth Letter/Legal Cart,580.672,7,3,1,1
3392,CA-2015-166471,2015-09-08,3,MG-17650,Matthew Grinstein,2,United States,Seattle,Washington,98103.0,3,TEC-PH-10001530,2,13,Cisco Unified IP Phone 7945G VoIP phone,1091.168,9,3,1,1
3462,CA-2018-114258,2018-05-11,2,EM-13825,Elizabeth Moffitt,1,United States,Dallas,Texas,75081.0,0,TEC-PH-10003012,2,13,Nortel Meridian M3904 Professional Digital phone,492.768,5,2,4,1
3481,CA-2017-131289,2017-08-12,3,SP-20620,Stefania Perrino,1,United States,San Francisco,California,94110.0,3,FUR-TA-10003954,0,16,Hon 94000 Series Round Tables,1421.664,8,3,5,1
3497,CA-2017-107328,2017-08-08,3,CA-12055,Cathy Armstrong,2,United States,Los Angeles,California,90036.0,3,FUR-TA-10001932,0,16,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",513.024,8,3,1,1
3498,CA-2017-107328,2017-08-08,3,CA-12055,Cathy Armstrong,2,United States,Los Angeles,California,90036.0,3,OFF-AP-10004487,1,1,Kensington 4 Outlet MasterPiece Compact Power Control Center,487.92,8,3,1,1
3513,CA-2018-140326,2018-04-09,0,HW-14935,Helen Wasserman,1,United States,Chicago,Illinois,60653.0,0,FUR-BO-10000112,0,4,"Bush Birmingham Collection Bookcase, Dark Cherry",825.174,4,2,0,1
3519,US-2017-113649,2017-09-08,0,HA-14920,Helen Andreada,0,United States,Fayetteville,North Carolina,28314.0,2,OFF-AP-10002518,1,1,Kensington 7 Outlet MasterPiece Power Center,569.536,9,3,4,1
3526,CA-2018-148922,2018-10-12,2,SU-20665,Stephanie Ulpright,2,United States,Jackson,Mississippi,39212.0,2,TEC-AC-10001838,2,0,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,599.97,10,4,4,1
3567,CA-2018-103877,2018-07-09,3,RD-19660,Robert Dilbeck,2,United States,Independence,Missouri,64055.0,0,OFF-BI-10003650,1,3,GBC DocuBind 300 Electric Binding Machine,1577.94,7,3,0,1
3570,CA-2018-168109,2018-03-07,1,JK-15640,Jim Kriz,2,United States,Seattle,Washington,98105.0,3,TEC-MA-10001148,2,11,Okidata MB491 Multifunction Printer,2395.2,3,1,2,1
3571,CA-2018-168109,2018-03-07,1,JK-15640,Jim Kriz,2,United States,Seattle,Washington,98105.0,3,TEC-AC-10002049,2,0,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8,3,1,2,1
3584,CA-2016-121650,2016-10-12,3,KD-16495,Keith Dawkins,1,United States,Jackson,Michigan,49201.0,0,FUR-TA-10003569,0,16,Bretford CR8500 Series Meeting Room Furniture,801.96,10,4,2,1
3618,CA-2018-141929,2018-04-09,3,RA-19285,Ralph Arnett,0,United States,Los Angeles,California,90004.0,3,OFF-BI-10004632,1,3,Ibico Hi-Tech Manual Binding System,487.984,4,2,0,1
3629,CA-2015-169726,2015-09-08,3,JH-15985,Joseph Holt,0,United States,Seattle,Washington,98103.0,3,OFF-BI-10004600,1,3,Ibico Ibimaster 300 Manual Binding System,2060.744,9,3,1,1
3633,CA-2018-132178,2018-03-05,2,DB-12970,Darren Budd,1,United States,Los Angeles,California,90004.0,3,OFF-ST-10000025,1,14,Fellowes Stor/Drawer Steel Plus Storage Drawers,763.44,3,1,0,1
3716,CA-2015-135608,2015-08-12,2,JK-15625,Jim Karlsson,0,United States,Olympia,Washington,98502.0,3,FUR-CH-10002602,0,5,DMI Arturo Collection Mission-style Design Wood Chair,603.92,8,3,2,1
3757,CA-2017-116799,2017-03-03,0,JG-15310,Jason Gross,1,United States,Odessa,Texas,79762.0,0,FUR-CH-10004983,0,5,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,563.43,3,1,4,1
3778,CA-2016-107937,2016-03-05,3,JB-16045,Julia Barnett,2,United States,Chula Vista,California,91911.0,3,FUR-FU-10002298,0,9,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",665.88,3,1,5,1
3799,CA-2018-147760,2018-04-11,0,KL-16555,Kelly Lampkin,1,United States,Greensboro,North Carolina,27405.0,2,FUR-TA-10004575,0,16,Hon 5100 Series Wood Tables,523.764,4,2,2,1
3800,CA-2018-147760,2018-04-11,0,KL-16555,Kelly Lampkin,1,United States,Greensboro,North Carolina,27405.0,2,TEC-PH-10002483,2,13,Motorola Moto X,1359.96,4,2,2,1
3810,CA-2016-113628,2016-12-11,3,AH-10690,Anna Häberlin,1,United States,Plantation,Florida,33317.0,2,FUR-CH-10003298,0,5,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",523.92,12,4,6,1
3815,CA-2017-152471,2017-08-07,1,ZD-21925,Zuschuss Donatelli,0,United States,Jacksonville,Florida,32216.0,2,TEC-PH-10002824,2,13,Jabra SPEAK 410 Multidevice Speakerphone,823.96,8,3,0,1
3828,CA-2018-141733,2018-07-05,3,RW-19540,Rick Wilson,1,United States,Detroit,Michigan,48234.0,0,FUR-CH-10004086,0,5,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1458.65,7,3,3,1
3830,CA-2018-141733,2018-07-05,3,RW-19540,Rick Wilson,1,United States,Detroit,Michigan,48234.0,0,FUR-CH-10000595,0,5,Safco Contoured Stacking Chairs,476.8,7,3,3,1
3905,CA-2016-167010,2016-05-04,3,VT-21700,Valerie Takahito,2,United States,Philadelphia,Pennsylvania,19143.0,1,OFF-ST-10003816,1,14,Fellowes High-Stak Drawer Files,563.808,5,2,2,1
3907,CA-2016-167010,2016-05-04,3,VT-21700,Valerie Takahito,2,United States,Philadelphia,Pennsylvania,19143.0,1,FUR-FU-10001468,0,9,Tenex Antistatic Computer Chair Mats,547.136,5,2,2,1
3940,US-2017-143448,2017-10-12,1,MH-17455,Mark Hamilton,0,United States,Greenwood,Indiana,46142.0,0,FUR-CH-10003379,0,5,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,10,4,3,1
3984,CA-2017-135265,2017-07-07,2,CC-12370,Christopher Conant,0,United States,Los Angeles,California,90045.0,3,TEC-CO-10003763,2,6,Canon PC1060 Personal Laser Copier,2799.96,7,3,4,1
3987,CA-2018-112333,2018-08-04,3,KF-16285,Karen Ferguson,2,United States,Plainfield,New Jersey,7060.0,1,OFF-ST-10001780,1,14,Tennsco 16-Compartment Lockers with Coat Rack,2591.56,8,3,5,1
3995,CA-2016-105627,2016-08-03,3,DK-12895,Dana Kaydos,0,United States,Kenosha,Wisconsin,53142.0,0,FUR-BO-10002916,0,4,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94,8,3,2,1
3996,CA-2016-105627,2016-08-03,3,DK-12895,Dana Kaydos,0,United States,Kenosha,Wisconsin,53142.0,0,FUR-CH-10002084,0,5,Hon Mobius Operator's Chair,860.93,8,3,2,1
3997,CA-2016-105627,2016-08-03,3,DK-12895,Dana Kaydos,0,United States,Kenosha,Wisconsin,53142.0,0,TEC-PH-10003012,2,13,Nortel Meridian M3904 Professional Digital phone,769.95,8,3,2,1
4003,CA-2017-145730,2017-03-03,3,CC-12220,Chris Cortes,0,United States,San Antonio,Texas,78207.0,0,FUR-TA-10004915,0,16,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3,1,4,1
4010,CA-2018-144463,2018-01-01,3,SC-20725,Steven Cartwright,0,United States,Los Angeles,California,90036.0,3,FUR-FU-10001215,0,9,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43,1,1,0,1
4069,CA-2015-102673,2015-01-11,3,KH-16630,Ken Heidel,1,United States,Charlotte,North Carolina,28205.0,2,TEC-PH-10004434,2,13,Cisco IP Phone 7961G VoIP phone - Dark gray,978.84,1,1,6,1
4073,CA-2016-156104,2016-06-12,2,NP-18685,Nora Pelletier,2,United States,Indianapolis,Indiana,46203.0,0,TEC-CO-10002095,2,6,Hewlett Packard 610 Color Digital Copier / Printer,999.98,6,2,6,1
4137,CA-2018-105914,2018-02-10,3,PV-18985,Paul Van Hugh,2,United States,Los Angeles,California,90036.0,3,OFF-ST-10003716,1,14,Tennsco Double-Tier Lockers,1575.14,2,1,5,1
4177,CA-2015-128846,2015-07-04,3,RS-19765,Roland Schwarz,1,United States,Columbia,South Carolina,29203.0,2,TEC-PH-10003273,2,13,AT&T TR1909W,629.95,7,3,5,1
4201,CA-2016-143105,2016-10-12,1,MA-17560,Matt Abelman,2,United States,New York City,New York,10024.0,1,TEC-CO-10002095,2,6,Hewlett Packard 610 Color Digital Copier / Printer,799.984,10,4,2,1
4218,CA-2018-149881,2018-01-04,0,NC-18535,Nick Crebassa,1,United States,San Francisco,California,94110.0,3,FUR-BO-10003894,0,4,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",482.664,1,1,3,1
4219,CA-2018-149881,2018-01-04,0,NC-18535,Nick Crebassa,1,United States,San Francisco,California,94110.0,3,TEC-MA-10000418,2,11,Cubify CubeX 3D Printer Double Head Print,4799.984,1,1,3,1
4250,CA-2017-157336,2017-01-12,2,SJ-20500,Shirley Jackson,0,United States,Fairfield,Connecticut,6824.0,1,FUR-CH-10004997,0,5,Hon Every-Day Series Multi-Task Chairs,751.92,1,1,3,1
4265,US-2017-131611,2017-05-11,3,EP-13915,Emily Phan,0,United States,Houston,Texas,77036.0,0,FUR-TA-10002774,0,16,Laminate Occasional Tables,863.128,5,2,3,1
4267,US-2017-131611,2017-05-11,3,EP-13915,Emily Phan,0,United States,Houston,Texas,77036.0,0,FUR-BO-10000780,0,4,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648,5,2,3,1
4292,CA-2018-102407,2018-09-12,2,AT-10435,Alyssa Tate,2,United States,Los Angeles,California,90004.0,3,FUR-TA-10003748,0,16,Bevis 36 x 72 Conference Tables,896.328,9,3,2,1
4309,CA-2015-125829,2015-04-11,3,WB-21850,William Brown,0,United States,Los Angeles,California,90045.0,3,TEC-PH-10001079,2,13,Polycom SoundPoint Pro SE-225 Corded phone,666.344,4,2,5,1
4310,CA-2015-125829,2015-04-11,3,WB-21850,William Brown,0,United States,Los Angeles,California,90045.0,3,FUR-TA-10002041,0,16,"Bevis Round Conference Table Top, X-Base",573.728,4,2,5,1
4356,CA-2016-155600,2016-04-12,2,RO-19780,Rose O'Brian,0,United States,Clarksville,Tennessee,37042.0,2,OFF-BI-10000545,1,3,GBC Ibimaster 500 Manual ProClick Binding System,1598.058,4,2,1,1
4360,CA-2018-162565,2018-11-12,1,RR-19315,Ralph Ritter,0,United States,Aurora,Illinois,60505.0,0,FUR-CH-10003973,0,5,GuestStacker Chair with Chrome Finish Legs,520.464,11,4,0,1
4418,CA-2018-112900,2018-09-04,2,KL-16645,Ken Lonsdale,0,United States,Detroit,Michigan,48205.0,0,OFF-BI-10002867,1,3,GBC Recycled Regency Composition Covers,478.24,9,3,1,1
4435,CA-2017-168893,2017-03-11,2,AP-10915,Arthur Prichep,0,United States,Henderson,Kentucky,42420.0,2,FUR-TA-10003392,0,16,Global Adaptabilities Conference Tables,842.94,3,1,5,1
4454,CA-2017-147137,2017-04-07,0,AA-10645,Anna Andreadi,0,United States,San Francisco,California,94109.0,3,FUR-BO-10001811,0,4,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,4,2,4,1
4492,CA-2015-150798,2015-01-12,2,JK-15730,Joe Kamberova,0,United States,Columbus,Ohio,43229.0,1,TEC-CO-10001571,2,6,Sharp 1540cs Digital Laser Copier,659.988,1,1,0,1
4495,CA-2015-150798,2015-01-12,2,JK-15730,Joe Kamberova,0,United States,Columbus,Ohio,43229.0,1,FUR-CH-10000015,0,5,Hon Multipurpose Stacking Arm Chairs,909.72,1,1,0,1
4498,CA-2018-155075,2018-02-12,3,GW-14605,Giulietta Weimer,0,United States,Philadelphia,Pennsylvania,19140.0,1,OFF-BI-10003650,1,3,GBC DocuBind 300 Electric Binding Machine,631.176,2,1,0,1
4520,CA-2018-107167,2018-10-06,3,ND-18460,Neil Ducich,1,United States,Jacksonville,Florida,32216.0,2,OFF-ST-10003805,1,14,"24 Capacity Maxi Data Binder Racks, Pearl",1347.52,10,4,5,1
4546,CA-2016-126557,2016-12-07,2,RL-19615,Rob Lucas,0,United States,Chicago,Illinois,60610.0,0,TEC-PH-10000526,2,13,Vtech CS6719,537.544,12,4,2,1
4550,CA-2016-126557,2016-12-07,2,RL-19615,Rob Lucas,0,United States,Chicago,Illinois,60610.0,0,TEC-PH-10003963,2,13,GE 2-Jack Phone Line Splitter,659.168,12,4,2,1
4574,CA-2017-139395,2017-12-12,3,MG-17650,Matthew Grinstein,2,United States,Jackson,Michigan,49201.0,0,TEC-PH-10002103,2,13,Jabra SPEAK 410,657.93,12,4,1,1
4587,US-2018-163790,2018-02-11,2,NL-18310,Nancy Lomonaco,2,United States,Danville,California,94526.0,3,OFF-BI-10003718,1,3,GBC Therma-A-Bind 250T Electric Binding System,590.352,2,1,6,1
4640,CA-2017-102162,2017-11-09,3,JF-15565,Jill Fjeld,0,United States,Newport News,Virginia,23602.0,2,TEC-CO-10001943,2,6,Canon PC-428 Personal Copier,1599.92,11,4,3,1
4645,CA-2016-147501,2016-02-08,3,Co-12640,Corey-Lock,0,United States,Seattle,Washington,98105.0,3,TEC-MA-10001972,2,11,Okidata C331dn Printer,558.4,2,1,0,1
4662,CA-2016-112130,2016-03-05,3,SV-20785,Stewart Visinsky,0,United States,Philadelphia,Pennsylvania,19140.0,1,FUR-CH-10002965,0,5,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",844.116,3,1,5,1
4670,US-2018-133200,2018-06-05,3,DB-13555,Dorothy Badders,1,United States,Fort Worth,Texas,76106.0,0,FUR-BO-10001601,0,4,"Sauder Mission Library with Doors, Fruitwood Finish",623.4648,6,2,1,1
4671,US-2018-133200,2018-06-05,3,DB-13555,Dorothy Badders,1,United States,Fort Worth,Texas,76106.0,0,OFF-ST-10001932,1,14,Fellowes Staxonsteel Drawer Files,772.68,6,2,1,1
4683,CA-2017-127698,2017-01-12,1,MV-18190,Mike Vittorini,0,United States,Raleigh,North Carolina,27604.0,2,TEC-PH-10003811,2,13,Jabra Supreme Plus Driver Edition Headset,863.928,1,1,3,1
4717,CA-2018-143126,2018-03-12,2,CM-12655,Corinna Mitchell,2,United States,Seattle,Washington,98115.0,3,FUR-TA-10002958,0,16,"Bevis Oval Conference Table, Walnut",521.96,3,1,0,1
4726,CA-2017-131968,2017-11-11,3,LB-16795,Laurel Beltran,2,United States,Apopka,Florida,32712.0,2,OFF-AP-10001058,1,1,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,671.544,11,4,5,1
4735,CA-2017-120530,2017-07-04,3,Dl-13600,Dorris liebe,1,United States,New York City,New York,10035.0,1,FUR-CH-10000454,0,5,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",658.746,7,3,1,1
4751,CA-2017-127649,2017-07-10,0,DL-13495,Dionis Lloyd,1,United States,Spokane,Washington,99207.0,3,TEC-MA-10001972,2,11,Okidata C331dn Printer,837.6,7,3,0,1
4759,CA-2015-121573,2015-03-11,3,SG-20605,Speros Goranitis,0,United States,New York City,New York,10009.0,1,TEC-PH-10000984,2,13,Panasonic KX-TG9471B,783.96,3,1,2,1
4781,CA-2015-159310,2015-07-11,3,SC-20725,Steven Cartwright,0,United States,Houston,Texas,77070.0,0,FUR-CH-10002758,0,5,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",683.144,7,3,5,1
4851,CA-2015-107818,2015-08-09,3,MC-17275,Marc Crier,0,United States,Pasco,Washington,99301.0,3,FUR-CH-10000454,0,5,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92,8,3,6,1
4853,CA-2015-107818,2015-08-09,3,MC-17275,Marc Crier,0,United States,Pasco,Washington,99301.0,3,OFF-ST-10000736,1,14,Carina Double Wide Media Storage Towers in Natural & Black,485.88,8,3,6,1
4862,CA-2015-138940,2015-11-04,2,GM-14455,Gary Mitchum,2,United States,Austin,Texas,78745.0,0,TEC-PH-10001835,2,13,Jawbone JAMBOX Wireless Bluetooth Speaker,758.352,11,4,2,1
4881,CA-2018-143567,2018-02-11,2,TB-21175,Thomas Boland,1,United States,Henderson,Kentucky,42420.0,2,FUR-CH-10000454,0,5,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92,2,1,6,1
4882,CA-2018-143567,2018-02-11,2,TB-21175,Thomas Boland,1,United States,Henderson,Kentucky,42420.0,2,TEC-AC-10004145,2,0,Logitech diNovo Edge Keyboard,2249.91,2,1,6,1
4905,US-2015-161613,2015-01-12,2,MC-17605,Matt Connell,1,United States,Houston,Texas,77070.0,0,FUR-CH-10003746,0,5,Hon 4070 Series Pagoda Round Back Stacking Chairs,674.058,1,1,0,1
4929,CA-2018-143245,2018-01-12,3,AD-10180,Alan Dominguez,2,United States,Fairfield,Connecticut,6824.0,1,FUR-CH-10000155,0,5,Global Comet Stacking Armless Chair,897.15,1,1,4,1
4941,CA-2016-156482,2016-06-02,3,IL-15100,Ivan Liston,0,United States,Wilmington,Delaware,19805.0,1,FUR-CH-10001708,0,5,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1268.82,6,2,3,1
4979,CA-2016-165050,2016-07-12,0,AH-10210,Alan Hwang,0,United States,New York City,New York,10024.0,1,TEC-PH-10001336,2,13,Digium D40 VoIP phone,773.94,7,3,1,1
4992,US-2018-122714,2018-07-12,3,HG-14965,Henry Goldwyn,1,United States,Chicago,Illinois,60653.0,0,OFF-BI-10001120,1,3,Ibico EPK-21 Electric Binding System,1889.99,7,3,3,1
5006,CA-2016-158659,2016-10-11,2,SC-20695,Steve Chapman,1,United States,Richmond,Indiana,47374.0,0,OFF-ST-10003306,1,14,Letter Size Cart,714.3,10,4,1,1
5007,CA-2016-169796,2016-09-11,3,Dp-13240,Dean percer,2,United States,New York City,New York,10035.0,1,TEC-MA-10000045,2,11,Zebra ZM400 Thermal Label Printer,2321.9,9,3,6,1
5010,CA-2016-102876,2016-07-09,3,LR-17035,Lisa Ryan,1,United States,Philadelphia,Pennsylvania,19134.0,1,TEC-PH-10002680,2,13,Samsung Galaxy Note 3,791.964,7,3,5,1
5035,CA-2016-103954,2016-09-08,2,HR-14770,Hallie Redmond,2,United States,Milwaukee,Wisconsin,53209.0,0,FUR-BO-10004690,0,4,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,687.4,9,3,3,1
5036,CA-2015-169803,2015-06-04,3,SC-20260,Scott Cohen,1,United States,Seattle,Washington,98115.0,3,FUR-TA-10000688,0,16,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,6,2,3,1
5040,CA-2016-136469,2016-11-07,0,TS-21370,Todd Sumrall,1,United States,Wilmington,Delaware,19805.0,1,TEC-PH-10001817,2,13,Wilson Electronics DB Pro Signal Booster,716.0,11,4,0,1
5046,CA-2017-158694,2017-10-11,2,AI-10855,Arianne Irving,0,United States,Los Angeles,California,90036.0,3,OFF-ST-10001496,1,14,Standard Rollaway File with Lock,720.76,10,4,2,1
5056,CA-2016-141243,2016-03-01,2,AH-10465,Amy Hunt,0,United States,Dallas,Texas,75217.0,0,FUR-BO-10003272,0,4,O'Sullivan Living Dimensions 5-Shelf Bookcases,1352.3976,3,1,1,1
